move_id,name,ref,payment_reference,company_id,sii_state,src_state,aeat_send_error
18600,S/FRA/2024/0310,2401246,,1,sent,sent,
287,S/FRA/2021/0182,3.757,,1,not_sent,not_sent,
20023,S/FRA/2024/0540,24/19,,1,sent,sent,
22430,S/FRA/2024/1050,2370010245,,1,sent,sent,
14211,S/FRA/2023/0628,ES31SYTABEY,,1,sent,sent,
18181,S/FRA/2024/0249,T/424/2024,,1,sent,sent,
18363,S/FRA/2024/0274,24401,,1,sent,sent,
17331,S/FRA/2024/0180,FM24-297,,1,sent,sent,
19719,S/FRA/2024/0456,24901,,1,sent,sent,
18356,S/FRA/2024/0292,18742401P0104473,,1,sent,sent,
17398,S/FRA/2024/0234,18742401P0016261,,1,sent,sent,
18460,S/FRA/2024/0303,FM24-787,,1,sent,sent,
18667,S/FRA/2024/0334,18742401P0120818,,1,sent,sent,
18766,S/FRA/2024/0312,2024/041,,1,sent,sent,
22403,S/FRA/2024/1067,170-24,,1,sent,sent,
18661,S/FRA/2024/0348,FM24-1055,,1,sent,sent,
23982,S/FRA/2025/0314,000D008705,,1,sent_w_errors,sent_w_errors,2024 | El valor de ImporteTotal no coincide con el sumatorio de Bas
21084,S/FRA/2024/0786,000D006949,,1,sent,sent,
19951,S/FRA/2024/0523,2024/060,,1,sent,sent,
19042,S/FRA/2024/0356,FM24-1325,,1,sent,sent,
19252,S/FRA/2024/0403,FM24-1606,,1,sent,sent,
20582,S/FRA/2024/0721,18742401P0261782,,1,sent,sent,
19650,S/FRA/2024/0467,FM24-1897,,1,sent,sent,
20285,S/FRA/2024/0591,07/2024,,1,sent,sent,
19784,S/FRA/2024/0472,06/2024,,1,sent,sent,
21274,S/FRA/2024/1009,8D330CF5-0001,,1,not_sent,not_sent,
23981,S/FRA/2025/0313,000G008960,,1,sent_w_errors,sent_w_errors,2024 | El valor de ImporteTotal no coincide con el sumatorio de Bas
14394,S/FRA/2023/0783,06/23,,1,not_sent,not_sent,3000 | Factura duplicada
19468,S/FRA/2024/0412,24-0016,,1,sent,sent,
23980,S/FRA/2025/0312,FM25-800,,1,sent,sent,
2849,S/FRA/2021/0565,06/21,,1,sent,sent,
22391,S/FRA/2024/1040,A10019389271-1224,,1,sent,sent,
9494,S/FRA/2023/0053,06/22,,1,sent,sent,
23767,S/FRA/2025/0239,2024-459,,1,sent,sent,
22388,S/FRA/2024/1043,A10019313874-1124,,1,sent,sent,
22406,S/FRA/2024/1064,175-24,,1,sent,sent,
22757,S/FRA/2025/0051,10-2025,,1,sent,sent,
21362,S/FRA/2024/0841,25/2024,,1,sent,sent,
20105,S/FRA/2024/0551,000G007181,,1,sent,sent,
23879,S/FRA/2025/0252,R-11155,,1,sent,sent,
22410,S/FRA/2024/1033,15,,1,sent,sent,
21639,S/FRA/2024/0922,20241,,1,sent,sent,
20074,S/FRA/2024/0550,24/561,,1,sent,sent,
21729,S/FRA/2024/0939,436,,1,sent,sent,
19219,S/FRA/2024/0396,24/411,,1,sent,sent,
23794,S/FRA/2025/0231,00002978,,1,sent,sent,
23987,S/FRA/2025/0298,10-2025,,1,sent,sent,
19398,S/FRA/2024/0413,14/2024,,1,sent,sent,
23977,S/FRA/2025/0309,A10019679948-0425,,1,sent,sent,
23809,S/FRA/2025/0230,25087,,1,sent,sent,
21325,S/FRA/2024/0848,09/2024,,1,sent,sent,
22800,S/FRA/2025/0035,0225,,1,sent,sent,
20278,S/FRA/2024/0568,31,,1,sent,sent,
21511,S/FRA/2024/0882,VARIOS2400025595,,1,sent,sent,
21638,S/FRA/2024/0923,2411003,,1,sent,sent,
23976,S/FRA/2025/0308,A10019645972-0425,,1,sent,sent,
20677,S/FRA/2024/0728,A/000188/24,,1,sent,sent,
19253,S/FRA/2024/0402,3.249/F,,1,sent,sent,
20104,S/FRA/2024/0552,000G007182,,1,sent,sent,
20077,S/FRA/2024/0561,24/564,,1,sent,sent,
19430,S/FRA/2024/0411,F20241102,,1,sent,sent,
21643,S/FRA/2024/1006,10538/24,,1,sent,sent,
22424,S/FRA/2024/1028,3030575,,1,sent,sent,
23547,S/FRA/2025/0222,F.224/25,,1,sent,sent,
23943,S/FRA/2025/0305,A2502437,,1,sent,sent,
2619,S/FRA/2021/0529,A2107105,,1,sent,sent,
16621,S/FRA/2024/0080,422,,1,sent_modified,sent_modified,
16622,S/FRA/2024/0079,018-0001-154504,,1,sent_modified,sent_modified,
21039,S/FRA/2024/0765,24-0040,,1,sent,sent,
21158,S/FRA/2024/0816,7.012,,1,sent,sent,
20149,S/FRA/2024/0746,8526/24,,1,sent,sent,
19537,S/FRA/2024/0437,24/482,,1,sent,sent,
20466,S/FRA/2024/0689,A2/2024,,1,sent,sent,
19071,S/FRA/2024/0390,FRO20241212422,,1,sent,sent,
20403,S/FRA/2024/0694,118/2024,,1,sent,sent,
20405,S/FRA/2024/0686,120/2024,,1,sent,sent,
20402,S/FRA/2024/0692,117/2024,,1,sent,sent,
22118,S/FRA/2024/1013,21241111010357342,,1,sent,sent,
14251,S/FRA/2023/0753,INV-ES-149065261-2022-55,,1,not_sent,not_sent,3000 | Factura duplicada
20404,S/FRA/2024/0693,119/2024,,1,sent,sent,
23940,S/FRA/2025/0302,18742501P0103986,,1,sent,sent,
20401,S/FRA/2024/0691,116/2024,,1,sent,sent,
19255,S/FRA/2024/0400,1891889,,1,sent,sent,
20537,S/FRA/2024/0705,130 - 10 / 24,,1,sent,sent,
19399,S/FRA/2024/0410,64,,1,sent,sent,
14120,S/FRA/2023/0643,ES315HZABEY,,1,sent,sent,
14121,S/FRA/2023/0635,ES3TCGABEY,,1,sent,sent,
14117,S/FRA/2023/0626,ES31CZJABEY,,1,sent,sent,
19082,S/FRA/2024/0384,828-2024,,1,sent,sent,
19084,S/FRA/2024/0382,24/344,,1,sent,sent,
23986,S/FRA/2025/0299,8-2025,,1,sent,sent,
19236,S/FRA/2024/0394,E2024-00235,,1,sent,sent,
23988,S/FRA/2025/0297,14-2025,,1,sent,sent,
599,S/FRA/2021/0343,A-927,,1,sent,sent,
23989,S/FRA/2025/0296,A2543,,1,sent,sent,
14147,S/FRA/2023/0597,ES23MX8UAEUI,,1,sent,sent,
23939,S/FRA/2025/0270,B/2901,,1,sent,sent,
20103,S/FRA/2024/0554,000D006459,,1,sent,sent,
24475,S/FRA/2025/0364,40,,1,sent,sent,
23997,S/FRA/2025/0294,15-2025,,1,sent,sent,
17208,S/FRA/2024/0156,FRO20240119360,,1,sent,sent,
23409,S/FRA/2025/0166,R31000779394,,1,sent,sent,
16539,S/FRA/2024/0115,5571,,1,sent,sent,
16117,S/FRA/2024/0008,C4/100068,,1,sent,sent,
16554,S/FRA/2024/0100,FO8145010000015,,1,sent,sent,
16018,S/FRA/2023/1072,042170,,1,sent,sent,
12318,S/FRA/2023/0419,ESINV23000001220200,,1,not_sent,not_sent,3000 | Factura duplicada
6398,S/FRA/2022/0369,FS5901.21.003657,,1,sent,sent,
17414,S/FRA/2024/0226,CU023566,,1,sent,sent,
24122,S/FRA/2025/0293,18742501P0078993,,1,sent,sent,
17225,S/FRA/2024/0196,SH7202300097644,,1,sent,sent,
8439,S/FRA/2022/0757,FAC-1207,,1,sent,sent,
9506,S/FRA/2023/0040,CJ2/2023,,1,sent,sent,
554,S/FRA/2021/0386,2570,,1,sent,sent,
19200,S/FRA/2024/0405,18742401P0174259,,1,sent,sent,
21151,S/FRA/2024/0804,167/2024,,1,sent,sent,
21725,S/FRA/2024/0937,184/2024,,1,sent,sent,
19954,S/FRA/2024/0511,152/2024,,1,sent,sent,
19752,S/FRA/2024/0469,139/2024,,1,sent,sent,
19751,S/FRA/2024/0468,121/2024,,1,sent,sent,
23942,S/FRA/2025/0304,FRO20250722581,,1,sent,sent,
24123,S/FRA/2025/0301,1TSN250500058829,,1,sent,sent,
23983,S/FRA/2025/0300,25F0053857,,1,sent,sent,
22742,S/FRA/2025/0040,02/25,,1,sent,sent,
24125,S/FRA/2025/0291,21250211010073701,,1,sent,sent,
9470,S/FRA/2023/0023,2391,,1,sent,sent,
24126,S/FRA/2025/0290,21250219010493839,,1,sent,sent,
24127,S/FRA/2025/0289,21250305010374375,,1,sent,sent,
24128,S/FRA/2025/0288,21250313010352011,,1,sent,sent,
3130,S/FRA/2021/0635,257/2021,,1,sent,sent,
24129,S/FRA/2025/0287,21250320010331962,,1,sent,sent,
16205,S/FRA/2024/0023,312-KF24-267,,1,sent,sent,
9250,S/FRA/2023/0001,0003-2023,,1,sent,sent,
5906,S/FRA/2022/0265,111422,,1,sent,sent,
6393,S/FRA/2022/0365,20210611,,1,sent,sent,
5889,S/FRA/2022/0297,95-188088,,1,sent,sent,
6399,S/FRA/2022/0379,71/21,,1,sent,sent,
5927,S/FRA/2022/0348,000390,,1,sent,sent,
6400,S/FRA/2022/0373,351,,1,sent,sent,
5894,S/FRA/2022/0284,2021/00200/00000335,,1,sent,sent,
6347,S/FRA/2022/0339,2021017666,,1,sent,sent,
6380,S/FRA/2022/0399,A/2596/2022,,1,sent,sent,
6664,S/FRA/2022/0490,03/2021/05,,1,sent,sent,
6721,/, ,,1,not_sent,not_sent,
19086,S/FRA/2024/0380,24/346,,1,sent,sent,
61,S/FRA/2021/0035,2021-12,,1,not_sent,not_sent,
3477,S/FRA/2021/0736,21/721,,1,sent,sent,
4271,S/FRA/2022/0173,1NSN220100469732,,1,sent,sent,
3478,S/FRA/2021/0733,21/720,,1,sent,sent,
19083,S/FRA/2024/0383,FRO20241189051,,1,sent,sent,
3479,S/FRA/2021/0732,21/719,,1,sent,sent,
28,S/FRA/2021/0009,3.860/F,,1,not_sent,not_sent,
4272,S/FRA/2022/0170,1NSN211200063964,,1,sent,sent,
57,S/FRA/2021/0033,06/2021,,1,not_sent,not_sent,
59,S/FRA/2021/0031,4/2021,,1,not_sent,not_sent,
11423,S/FRA/2022/1136,A2209307,,1,not_sent,not_sent,
23906,S/FRA/2025/0263,B/2828,,1,sent,sent,
3689,S/FRA/2021/0809,280/2021,,1,sent,sent,
35,S/FRA/2021/0016,5.043,,1,not_sent,not_sent,
36,S/FRA/2021/0017,5.041,,1,not_sent,not_sent,
97,S/FRA/2021/0072,1/2021,,1,not_sent,not_sent,
231,S/FRA/2021/0132,75/03771573,,1,not_sent,not_sent,
24131,S/FRA/2025/0285,A10019716183-0525,,1,sent,sent,
18344,S/FRA/2024/0275,EV/24000067,,1,sent,sent,
237,S/FRA/2021/0147,48,,1,not_sent,not_sent,
51,S/FRA/2021/0023,02/2021,,1,not_sent,not_sent,
52,S/FRA/2021/0027,06/2021,,1,not_sent,not_sent,
6871,S/FRA/2022/0552,22/390,,1,sent,sent,
53,S/FRA/2021/0026,05/2021,,1,not_sent,not_sent,
33,S/FRA/2021/0014,695/20,,1,not_sent,not_sent,
34,S/FRA/2021/0015,A/20-0176,,1,not_sent,not_sent,
176,S/FRA/2021/0137,281/ F,,1,not_sent,not_sent,
20409,S/FRA/2024/0674,6.740 A,,1,sent,sent,
23129,S/FRA/2025/0026,04/2025,,1,sent,sent,
429,S/FRA/2021/0262,187/2021,,1,not_sent,not_sent,
24133,S/FRA/2025/0283,312-KF25-4881,,1,sent,sent,
19788,S/FRA/2024/0488,06/2024,,1,sent,sent,
9287,/,FA-221838,,1,sent_modified,sent_modified,
23907,S/FRA/2025/0262,424-2025,,1,sent,sent,
19882,S/FRA/2024/0496,TB-2024-F 43,,1,sent,sent,
19800,S/FRA/2024/0487,3/2024,,1,sent,sent,
19834,S/FRA/2024/0491,6,,1,sent,sent,
9326,/,FA-222885,,1,sent_modified,sent_modified,
21,S/FRA/2021/0003,20005072,,1,not_sent,not_sent,
38,S/FRA/2021/0019,21-0005,,1,not_sent,not_sent,
39,S/FRA/2021/0020,21-0001,,1,not_sent,not_sent,
240,S/FRA/2021/0150,A-18,,1,not_sent,not_sent,
54,S/FRA/2021/0025,04/2021,,1,not_sent,not_sent,
6382,S/FRA/2022/0391,011T/120.539,,1,sent,sent,
19859,S/FRA/2024/0509,A10019126556-0924,,1,sent,sent,
6635,S/FRA/2022/0463,1NSN220300417713,,1,sent,sent,
24177,S/FRA/2025/0282,1NSN250200014636,,1,sent,sent,
24476,S/FRA/2025/0363,9/2025,,1,sent,sent,
21885,S/FRA/2024/0953,14/2024,,1,sent,sent,
22082,S/FRA/2024/1016,21241211010436651,,1,sent,sent,
6371,S/FRA/2022/0402,A/2594/2022,,1,sent,sent,
23159,S/FRA/2025/0133,01/2025,,1,sent,sent,
440,S/FRA/2021/0273,21/490,,1,not_sent,not_sent,
23,S/FRA/2021/0004,2020 A 0000164,,1,not_sent,not_sent,
24,S/FRA/2021/0005,NN-20-05235,,1,not_sent,not_sent,
25,S/FRA/2021/0006,001331,,1,not_sent,not_sent,
26,S/FRA/2021/0007,FD2054930,,1,not_sent,not_sent,
27,S/FRA/2021/0008,A2008207,,1,not_sent,not_sent,
29,S/FRA/2021/0010,3.861/F,,1,not_sent,not_sent,
30,S/FRA/2021/0011,A000028289,,1,not_sent,not_sent,
37,S/FRA/2021/0018,5.042,,1,not_sent,not_sent,
40,S/FRA/2021/0021,21-0003,,1,not_sent,not_sent,
50,S/FRA/2021/0022,01/2021,,1,not_sent,not_sent,
55,S/FRA/2021/0024,03/2021,,1,not_sent,not_sent,
56,S/FRA/2021/0030,830,,1,not_sent,not_sent,
58,S/FRA/2021/0032,5/2021,,1,not_sent,not_sent,
63,S/FRA/2021/0036,5.089,,1,not_sent,not_sent,
64,S/FRA/2021/0039,1,,1,not_sent,not_sent,
65,S/FRA/2021/0038,2,,1,not_sent,not_sent,
66,S/FRA/2021/0040,210092,,1,not_sent,not_sent,
67,S/FRA/2021/0041,FD21-2628,,1,not_sent,not_sent,
68,S/FRA/2021/0042,FD21-1771,,1,not_sent,not_sent,
326,S/FRA/2021/0244,21/367,,1,not_sent,not_sent,
69,S/FRA/2021/0043,FD21-383,,1,not_sent,not_sent,
70,S/FRA/2021/0044,001389,,1,not_sent,not_sent,
71,S/FRA/2021/0045,FO1/131,,1,not_sent,not_sent,
72,S/FRA/2021/0046,2021-0017,,1,not_sent,not_sent,
73,S/FRA/2021/0047,108,,1,not_sent,not_sent,
74,S/FRA/2021/0048,82,,1,not_sent,not_sent,
75,S/FRA/2021/0049,4,,1,not_sent,not_sent,
76,S/FRA/2021/0050,01/2021,,1,not_sent,not_sent,
77,S/FRA/2021/0051,2021/09800/00000002,,1,not_sent,not_sent,
78,S/FRA/2021/0055,H2251/0001,,1,not_sent,not_sent,
79,S/FRA/2021/0056,H2253/0001,,1,not_sent,not_sent,
80,S/FRA/2021/0057,H1754/0001,,1,not_sent,not_sent,
81,S/FRA/2021/0058,H1828/0001,,1,not_sent,not_sent,
83,S/FRA/2021/0060,H2252/0001,,1,not_sent,not_sent,
84,S/FRA/2021/0061,H2248/0001,,1,not_sent,not_sent,
85,S/FRA/2021/0062,H1827/0001,,1,not_sent,not_sent,
87,S/FRA/2021/0065,D200101678,,1,not_sent,not_sent,
88,S/FRA/2021/0066,210221,,1,not_sent,not_sent,
89,S/FRA/2021/0067,3,,1,not_sent,not_sent,
90,S/FRA/2021/0068,102/21,,1,not_sent,not_sent,
95,S/FRA/2021/0070,F202100013,,1,not_sent,not_sent,
96,S/FRA/2021/0071,21-0008,,1,not_sent,not_sent,
98,S/FRA/2021/0074,05/2021,,1,not_sent,not_sent,
99,S/FRA/2021/0075,001/2021,,1,not_sent,not_sent,
100,S/FRA/2021/0076,001,,1,not_sent,not_sent,
101,S/FRA/2021/0077,21118,,1,not_sent,not_sent,
102,S/FRA/2021/0078,FD21-3855,,1,not_sent,not_sent,
103,S/FRA/2021/0079,1/2021,,1,not_sent,not_sent,
104,S/FRA/2021/0080,SER-20-0489,,1,not_sent,not_sent,
105,S/FRA/2021/0081,SER-21-0040,,1,not_sent,not_sent,
106,S/FRA/2021/0083,28,,1,not_sent,not_sent,
107,S/FRA/2021/0082,27,,1,not_sent,not_sent,
108,S/FRA/2021/0084,1360/2020,,1,not_sent,not_sent,
113,S/FRA/2021/0089,E210000322,,1,not_sent,not_sent,
114,S/FRA/2021/0090,F210103909,,1,not_sent,not_sent,
115,S/FRA/2021/0091,A2101107,,1,not_sent,not_sent,
121,S/FRA/2021/0096,FD21-4562,,1,not_sent,not_sent,
122,S/FRA/2021/0097,VF21-02-0097,,1,not_sent,not_sent,
123,S/FRA/2021/0098,49,,1,not_sent,not_sent,
124,S/FRA/2021/0105,21126,,1,not_sent,not_sent,
125,S/FRA/2021/0203,460-2021,,1,not_sent,not_sent,
126,S/FRA/2021/0108,T/589/2021,,1,not_sent,not_sent,
19738,S/FRA/2024/0455,A2/2023/012,,1,sent,sent,
23909,S/FRA/2025/0260,000D008454,,1,sent,sent,
129,S/FRA/2021/0123,N-166/21,,1,not_sent,not_sent,
131,S/FRA/2021/0125,50,,1,not_sent,not_sent,
132,S/FRA/2021/0127,FD21-9321,,1,not_sent,not_sent,
133,S/FRA/2021/0144,FD21-1239,,1,not_sent,not_sent,
134,S/FRA/2021/0155,A10015632455-0121,,1,not_sent,not_sent,
135,S/FRA/2021/0164,21121,,1,not_sent,not_sent,
136,S/FRA/2021/0176,D21 008,,1,not_sent,not_sent,
137,S/FRA/2021/0177,FV21/0018,,1,not_sent,not_sent,
138,S/FRA/2021/0185,51,,1,not_sent,not_sent,
140,S/FRA/2021/0188,GD-21-0003,,1,not_sent,not_sent,
141,S/FRA/2021/0189,F20210446,,1,not_sent,not_sent,
23910,S/FRA/2025/0259,000G008784,,1,sent,sent,
142,S/FRA/2021/0190,11/2021,,1,not_sent,not_sent,
144,S/FRA/2021/0192,A10015909962-0421,,1,not_sent,not_sent,
145,S/FRA/2021/0193,FD21-14334,,1,not_sent,not_sent,
23185,S/FRA/2025/0119,A2500362,,1,sent,sent,
147,S/FRA/2021/0195,1.092/F,,1,not_sent,not_sent,
148,S/FRA/2021/0197,A2102654,,1,not_sent,not_sent,
152,S/FRA/2021/0201,001D000029,,1,not_sent,not_sent,
153,S/FRA/2021/0202,001G000043,,1,not_sent,not_sent,
155,S/FRA/2021/0209,VF21-05-0076,,1,not_sent,not_sent,
156,S/FRA/2021/0210,04/2021/05,,1,not_sent,not_sent,
158,S/FRA/2021/0212,21/088,,1,not_sent,not_sent,
159,S/FRA/2021/0213,T/959/2021,,1,not_sent,not_sent,
161,S/FRA/2021/0215,D20 288,,1,not_sent,not_sent,
163,S/FRA/2021/0219,1.401/F,,1,not_sent,not_sent,
164,S/FRA/2021/0221,1.437/F,,1,not_sent,not_sent,
165,S/FRA/2021/0220,1.474/F,,1,not_sent,not_sent,
166,S/FRA/2021/0222,057*05/21,,1,not_sent,not_sent,
168,S/FRA/2021/0224,224/21,,1,not_sent,not_sent,
172,S/FRA/2021/0228,2370003450,,1,not_sent,not_sent,
174,S/FRA/2021/0230,2021/02,,1,not_sent,not_sent,
178,S/FRA/2021/0138,297/F,,1,not_sent,not_sent,
179,S/FRA/2021/0139,310/F,,1,not_sent,not_sent,
198,S/FRA/2021/0103,2021-46,,1,not_sent,not_sent,
199,S/FRA/2021/0104,021.017,,1,not_sent,not_sent,
205,S/FRA/2021/0037,RECTIFICATIVA,,1,not_sent,not_sent,
206,S/FRA/2021/0052,260121,,1,not_sent,not_sent,
207,S/FRA/2021/0053,11/2021,,1,not_sent,not_sent,
23911,S/FRA/2025/0258,1.133/F,,1,sent,sent,
208,S/FRA/2021/0054,H0663/0001,,1,not_sent,not_sent,
209,S/FRA/2021/0063,H2246/0001,,1,not_sent,not_sent,
211,S/FRA/2021/0073,RECTIFICATIVA,,1,not_sent,not_sent,
212,S/FRA/2021/0099,24/2021,,1,not_sent,not_sent,
213,S/FRA/2021/0100,H0663/0002,,1,not_sent,not_sent,
214,S/FRA/2021/0101,H0663/0003,,1,not_sent,not_sent,
241,S/FRA/2021/0151,VF21-01-0174,,1,not_sent,not_sent,
215,S/FRA/2021/0106,386-2021,,1,not_sent,not_sent,
216,S/FRA/2021/0107,5.263,,1,not_sent,not_sent,
23912,S/FRA/2025/0257,FM25-554,,1,sent,sent,
217,S/FRA/2021/0109,Q210015366,,1,not_sent,not_sent,
218,S/FRA/2021/0110,655/ F,,1,not_sent,not_sent,
220,S/FRA/2021/0116,18742101P0071254,,1,not_sent,not_sent,
221,S/FRA/2021/0118,RECTIFICATIVA,,1,not_sent,not_sent,
23220,S/FRA/2025/0101,02,,1,sent,sent,
222,S/FRA/2021/0119,692/ F,,1,not_sent,not_sent,
23567,S/FRA/2025/0219,164035,,1,sent,sent,
224,S/FRA/2021/0121,VF21-03-0080,,1,not_sent,not_sent,
225,S/FRA/2021/0122,05/2021/03,,1,not_sent,not_sent,
226,S/FRA/2021/0126,A2100454,,1,not_sent,not_sent,
227,S/FRA/2021/0128,000598/21,,1,not_sent,not_sent,
228,S/FRA/2021/0129,101/2021,,1,not_sent,not_sent,
232,S/FRA/2021/0134,H2254/0001,,1,not_sent,not_sent,
233,S/FRA/2021/0135,A/21-0023,,1,not_sent,not_sent,
234,S/FRA/2021/0143,5.091,,1,not_sent,not_sent,
235,S/FRA/2021/0145,18742101P0018624,,1,not_sent,not_sent,
236,S/FRA/2021/0146,INV-053013,,1,not_sent,not_sent,
242,S/FRA/2021/0156,H2080/0001,,1,not_sent,not_sent,
243,S/FRA/2021/0157,H2255/0001,,1,not_sent,not_sent,
244,S/FRA/2021/0158,H2250/0001,,1,not_sent,not_sent,
262,S/FRA/2021/0160,F202100012,,1,not_sent,not_sent,
264,S/FRA/2021/0161,A/21-0024,,1,not_sent,not_sent,
21253,S/FRA/2024/0818,A/154,,1,sent,sent,
266,S/FRA/2021/0162,21-0009,,1,not_sent,not_sent,
267,S/FRA/2021/0163,323795,,1,not_sent,not_sent,
271,S/FRA/2021/0165,21-0004,,1,not_sent,not_sent,
274,S/FRA/2021/0166,155,,1,not_sent,not_sent,
275,S/FRA/2021/0167,156,,1,not_sent,not_sent,
284,S/FRA/2021/0179,H2206/0001,,1,not_sent,not_sent,
285,S/FRA/2021/0180,3.732,,1,not_sent,not_sent,
286,S/FRA/2021/0181,65,,1,not_sent,not_sent,
288,S/FRA/2021/0183,VF21-04-0065,,1,not_sent,not_sent,
289,S/FRA/2021/0184,04/2021/04,,1,not_sent,not_sent,
290,S/FRA/2021/0187,120/2021,,1,not_sent,not_sent,
292,S/FRA/2021/0196,RECTIFICATIVA,,1,not_sent,not_sent,
293,S/FRA/2021/0204,H0663/0004,,1,not_sent,not_sent,
294,S/FRA/2021/0205,20ES00204530131393,,1,not_sent,not_sent,
295,S/FRA/2021/0206,20ES00204530130835,,1,not_sent,not_sent,
296,S/FRA/2021/0207,20ES00204530129820,,1,not_sent,not_sent,
297,S/FRA/2021/0214,RECTIFICATIVA,,1,not_sent,not_sent,
299,S/FRA/2021/0216,18742101P0123716,,1,not_sent,not_sent,
300,S/FRA/2021/0218,F21/16,,1,not_sent,not_sent,
301,S/FRA/2021/0232,141/2021,,1,not_sent,not_sent,
302,S/FRA/2021/0233,H0663/0005,,1,not_sent,not_sent,
303,S/FRA/2021/0234,FD21-25079,,1,not_sent,not_sent,
318,S/FRA/2021/0236,S210436,,1,not_sent,not_sent,
320,S/FRA/2021/0238,A2103737,,1,not_sent,not_sent,
321,S/FRA/2021/0239,VF21-06-0081,,1,not_sent,not_sent,
322,S/FRA/2021/0240,F210156483,,1,not_sent,not_sent,
323,S/FRA/2021/0241,F210156473,,1,not_sent,not_sent,
324,S/FRA/2021/0242,1.754/F,,1,not_sent,not_sent,
325,S/FRA/2021/0243,4/2021,,1,not_sent,not_sent,
330,S/FRA/2021/0248,A10016088398-0621,,1,not_sent,not_sent,
331,S/FRA/2021/0249,J210000311,,1,not_sent,not_sent,
333,S/FRA/2021/0251,001D000140,,1,not_sent,not_sent,
334,S/FRA/2021/0252,001G000202,,1,not_sent,not_sent,
339,S/FRA/2021/0257,147/2021,,1,not_sent,not_sent,
340,S/FRA/2021/0258,H0663/0006,,1,not_sent,not_sent,
426,S/FRA/2021/0259,52,,1,not_sent,not_sent,
428,S/FRA/2021/0261,21/25,,1,not_sent,not_sent,
430,S/FRA/2021/0263,H0663/0007,,1,not_sent,not_sent,
432,S/FRA/2021/0265,H0663/0008,,1,not_sent,not_sent,
433,S/FRA/2021/0266,2.209/F,,1,not_sent,not_sent,
434,S/FRA/2021/0267,VF21-07-0114,,1,not_sent,not_sent,
435,S/FRA/2021/0268,A2104759,,1,not_sent,not_sent,
436,S/FRA/2021/0269,A2103972,,1,not_sent,not_sent,
441,S/FRA/2021/0274,2.190/F,,1,not_sent,not_sent,
442,S/FRA/2021/0275,001D000174,,1,not_sent,not_sent,
443,S/FRA/2021/0276,001D000175,,1,not_sent,not_sent,
444,S/FRA/2021/0277,001D000176,,1,not_sent,not_sent,
445,S/FRA/2021/0278,001D000177,,1,not_sent,not_sent,
446,S/FRA/2021/0279,210728,,1,not_sent,not_sent,
447,S/FRA/2021/0280,21-0002,,1,not_sent,not_sent,
448,S/FRA/2021/0281,243,,1,not_sent,not_sent,
449,S/FRA/2021/0282,21/422,,1,not_sent,not_sent,
450,S/FRA/2021/0283,FD21-33180,,1,not_sent,not_sent,
451,S/FRA/2021/0284,04/2021/07,,1,not_sent,not_sent,
452,S/FRA/2021/0285,21233,,1,not_sent,not_sent,
453,S/FRA/2021/0286,18742101P0175837,,1,not_sent,not_sent,
454,S/FRA/2021/0287,933-2021,,1,not_sent,not_sent,
455,S/FRA/2021/0288,4,,1,not_sent,not_sent,
456,S/FRA/2021/0289,L210060815,,1,not_sent,not_sent,
457,S/FRA/2021/0290,RI 21000188,,1,not_sent,not_sent,
458,S/FRA/2021/0291,312-KF21-10898,,1,not_sent,not_sent,
461,S/FRA/2021/0294,A10016176860-0721,,1,not_sent,not_sent,
462,S/FRA/2021/0295,861,,1,not_sent,not_sent,
463,S/FRA/2021/0296,860,,1,not_sent,not_sent,
464,S/FRA/2021/0297,1066-2021,,1,not_sent,not_sent,
466,S/FRA/2021/0299,2021-246,,1,not_sent,not_sent,
467,S/FRA/2021/0300,A2105424,,1,not_sent,not_sent,
468,S/FRA/2021/0301,21-0009,,1,not_sent,not_sent,
469,S/FRA/2021/0302,21-0010,,1,not_sent,not_sent,
470,S/FRA/2021/0303,21-0011,,1,not_sent,not_sent,
471,S/FRA/2021/0304,001D000210,,1,not_sent,not_sent,
472,S/FRA/2021/0305,001058,,1,not_sent,not_sent,
473,S/FRA/2021/0306,FD21-41520,,1,not_sent,not_sent,
474,S/FRA/2021/0307,T/1630/2021,,1,not_sent,not_sent,
475,S/FRA/2021/0308,21/28,,1,not_sent,not_sent,
477,S/FRA/2021/0310,2021/09800/00000008,,1,not_sent,not_sent,
478,S/FRA/2021/0311,2021/09800/00000007,,1,not_sent,not_sent,
479,S/FRA/2021/0312,138/2021,,1,not_sent,not_sent,
480,S/FRA/2021/0313,139/2021,,1,not_sent,not_sent,
481,S/FRA/2021/0314,140/2021,,1,not_sent,not_sent,
482,S/FRA/2021/0315,141/2021,,1,not_sent,not_sent,
19113,S/FRA/2024/0377,55/2024,,1,sent,sent,
19785,S/FRA/2024/0480,00003,,1,sent,sent,
19906,S/FRA/2024/0470,AF/1006/01,,1,sent,sent,
11100,S/FRA/2023/0270,T000103-3108,,1,not_sent,not_sent,
494,S/FRA/2021/0326,AF/0735/01,,1,sent,sent,
497,S/FRA/2021/0329,AF/1370/01,,1,sent,sent,
508,S/FRA/2021/0417,21/636,,1,sent,sent,
539,S/FRA/2021/0401,21/520,,1,sent,sent,
540,S/FRA/2021/0400,21/521,,1,sent,sent,
541,S/FRA/2021/0399,21/522,,1,sent,sent,
542,S/FRA/2021/0398,21/524,,1,sent,sent,
543,S/FRA/2021/0397,21/525,,1,sent,sent,
544,S/FRA/2021/0396,21/526,,1,sent,sent,
